Frequency in Hz	Acrylic_99 Normalized Surface Impedance continuous Re	Frequency in Hz	Acrylic_99 Normalized Surface Impedance continuous Im	
1740,625	0,261158674955368	1740,625	-0,612457096576691	
1743,75	0,266419887542725	1743,75	-0,607716083526611	
1746,875	0,268022149801254	1746,875	-0,605251908302307	
1750	0,265970498323441	1750	-0,601271212100983	
1753,125	0,266287356615067	1753,125	-0,597547709941864	
1756,25	0,265686184167862	1756,25	-0,59598982334137	
1759,375	0,265779733657837	1759,375	-0,591793179512024	
1762,5	0,265200734138489	1762,5	-0,589449167251587	
1765,625	0,266673594713211	1765,625	-0,586659133434296	
1768,75	0,263683676719666	1768,75	-0,582598626613617	
1771,875	0,266029864549637	1771,875	-0,580935895442963	
1775	0,267860412597656	1775	-0,579000651836395	
1778,125	0,265988439321518	1778,125	-0,575928807258606	
1781,25	0,263472616672516	1781,25	-0,571984231472015	
1784,375	0,266746938228607	1784,375	-0,569877088069916	
1787,5	0,266799211502075	1787,5	-0,566084444522858	
1790,625	0,266138166189194	1790,625	-0,565385282039642	
1793,75	0,264003753662109	1793,75	-0,561622202396393	
1796,875	0,26249498128891	1796,875	-0,55646014213562	
1800	0,263054996728897	1800	-0,556763887405396	
1803,125	0,264346897602081	1803,125	-0,552623927593231	
1806,25	0,264085710048676	1806,25	-0,548350989818573	
1809,375	0,264840185642242	1809,375	-0,547458648681641	
1812,5	0,263788193464279	1812,5	-0,544418215751648	
1815,625	0,263059109449387	1815,625	-0,542011141777039	
1818,75	0,264741897583008	1818,75	-0,539238035678864	
1821,875	0,264084577560425	1821,875	-0,535780429840088	
1825	0,262131839990616	1825	-0,533154845237732	
1828,125	0,263245403766632	1828,125	-0,529329359531403	
1831,25	0,263766497373581	1831,25	-0,527727603912354	
1834,375	0,261584281921387	1834,375	-0,525072038173676	
1837,5	0,266984760761261	1837,5	-0,520873248577118	
1840,625	0,266205668449402	1840,625	-0,517976522445679	
1843,75	0,265913128852844	1843,75	-0,516135096549988	
1846,875	0,264141768217087	1846,875	-0,512562096118927	
1850	0,259316623210907	1850	-0,510149359703064	
1853,125	0,261890172958374	1853,125	-0,506844103336334	
1856,25	0,264718443155289	1856,25	-0,505698561668396	
1859,375	0,263376295566559	1859,375	-0,503455460071564	
1862,5	0,262124985456467	1862,5	-0,50071132183075	
1865,625	0,262113690376282	1865,625	-0,497472018003464	
1868,75	0,261831998825073	1868,75	-0,495848119258881	
1871,875	0,261705935001373	1871,875	-0,491085797548294	
1875	0,262126088142395	1875	-0,489154458045959	
1878,125	0,263501733541489	1878,125	-0,484531909227371	
1881,25	0,261285930871964	1881,25	-0,482261687517166	
1884,375	0,262706816196442	1884,375	-0,481492280960083	
1887,5	0,262081205844879	1887,5	-0,479092121124268	
1890,625	0,258733183145523	1890,625	-0,478978455066681	
1893,75	0,25988557934761	1893,75	-0,470255881547928	
1896,875	0,261462330818176	1896,875	-0,469928503036499	
1900	0,2622150182724	1900	-0,469291388988495	
1903,125	0,261624872684479	1903,125	-0,466846704483032	
1906,25	0,260049700737	1906,25	-0,462788313627243	
1909,375	0,260449111461639	1909,375	-0,460136234760284	
1912,5	0,26265674829483	1912,5	-0,456215411424637	
1915,625	0,263381272554398	1915,625	-0,45185199379921	
1918,75	0,261311382055283	1918,75	-0,452327191829681	
1921,875	0,262469857931137	1921,875	-0,447738021612167	
1925	0,262129306793213	1925	-0,444915443658829	
1928,125	0,261844605207443	1928,125	-0,444418966770172	
1931,25	0,260947167873383	1931,25	-0,442818313837051	
1934,375	0,259758353233337	1934,375	-0,43858540058136	
1937,5	0,25912418961525	1937,5	-0,436806380748749	
1940,625	0,257713407278061	1940,625	-0,434844970703125	
1943,75	0,262169241905212	1943,75	-0,430212378501892	
1946,875	0,264591932296753	1946,875	-0,429003000259399	
1950	0,261139243841171	1950	-0,423414140939713	
1953,125	0,264014214277267	1953,125	-0,424303710460663	
1956,25	0,263098031282425	1956,25	-0,422040820121765	
1959,375	0,260681450366974	1959,375	-0,419546991586685	
1962,5	0,261422991752625	1962,5	-0,413041293621063	
1965,625	0,263809859752655	1965,625	-0,413882166147232	
1968,75	0,261226862668991	1968,75	-0,412121206521988	
1971,875	0,258189529180527	1971,875	-0,407989054918289	
1975	0,26277107000351	1975	-0,409216642379761	
1978,125	0,261075496673584	1978,125	-0,403658717870712	
1981,25	0,260930925607681	1981,25	-0,400561481714249	
1984,375	0,26263615489006	1984,375	-0,399325311183929	
1987,5	0,258875668048859	1987,5	-0,397549569606781	
1990,625	0,256132632493973	1990,625	-0,392291694879532	
1993,75	0,258358418941498	1993,75	-0,390815645456314	
1996,875	0,25735929608345	1996,875	-0,387962430715561	
2000	0,255362898111343	2000	-0,385740041732788	
2003,125	0,256716430187225	2003,125	-0,383018881082535	
2006,25	0,257910877466202	2006,25	-0,383345276117325	
2009,375	0,261052399873734	2009,375	-0,378836333751678	
2012,5	0,260281294584274	2012,5	-0,377023428678513	
2015,625	0,258956372737885	2015,625	-0,376906305551529	
2018,75	0,258611053228378	2018,75	-0,371880024671555	
2021,875	0,261202841997147	2021,875	-0,368154615163803	
2025	0,26269406080246	2025	-0,366704642772675	
2028,125	0,264104962348938	2028,125	-0,365191906690598	
2031,25	0,259727746248245	2031,25	-0,362876027822495	
2034,375	0,258275091648102	2034,375	-0,359176456928253	
2037,5	0,261091470718384	2037,5	-0,355523526668549	
2040,625	0,262146681547165	2040,625	-0,349295318126678	
2043,75	0,261774718761444	2043,75	-0,348496854305267	
2046,875	0,261613070964813	2046,875	-0,344666928052902	
2050	0,260933429002762	2050	-0,343633264303207	
2053,125	0,259829223155975	2053,125	-0,346226632595062	
2056,25	0,263345152139664	2056,25	-0,338708847761154	
2059,375	0,259814262390137	2059,375	-0,337305307388306	
2062,5	0,259901642799377	2062,5	-0,337052315473557	
2065,625	0,261015355587006	2065,625	-0,334462434053421	
2068,75	0,26103150844574	2068,75	-0,33159127831459	
2071,875	0,260225623846054	2071,875	-0,327054560184479	
2075	0,259413212537766	2075	-0,32587668299675	
2078,125	0,26175245642662	2078,125	-0,324357062578201	
2081,25	0,26054173707962	2081,25	-0,320873141288757	
2084,375	0,261384338140488	2084,375	-0,317809075117111	
2087,5	0,260277360677719	2087,5	-0,317150354385376	
2090,625	0,260281592607498	2090,625	-0,312125414609909	
2093,75	0,260872960090637	2093,75	-0,311766177415848	
2096,875	0,260724127292633	2096,875	-0,310116529464722	
2100	0,261086970567703	2100	-0,305022001266479	
2103,125	0,259222716093063	2103,125	-0,304634571075439	
2106,25	0,259584605693817	2106,25	-0,301915645599365	
2109,375	0,259440004825592	2109,375	-0,301803112030029	
2112,5	0,262212157249451	2112,5	-0,297007411718369	
2115,625	0,260255217552185	2115,625	-0,293936789035797	
2118,75	0,259636968374252	2118,75	-0,29343318939209	
2121,875	0,25986060500145	2121,875	-0,292268663644791	
2125	0,258987635374069	2125	-0,288718283176422	
2128,125	0,258217126131058	2128,125	-0,284904032945633	
2131,25	0,260305821895599	2131,25	-0,284298807382584	
2134,375	0,261280447244644	2134,375	-0,282391309738159	
2137,5	0,260509699583054	2137,5	-0,278956800699234	
2140,625	0,261199802160263	2140,625	-0,275951862335205	
2143,75	0,259993106126785	2143,75	-0,272943556308746	
2146,875	0,259206414222717	2146,875	-0,272303074598312	
2150	0,260322421789169	2150	-0,268412530422211	
2153,125	0,259442508220673	2153,125	-0,266562283039093	
2156,25	0,260119408369064	2156,25	-0,265710830688477	
2159,375	0,259565770626068	2159,375	-0,26254990696907	
2162,5	0,261466443538666	2162,5	-0,260127156972885	
2165,625	0,26285594701767	2165,625	-0,258360952138901	
2168,75	0,259381353855133	2168,75	-0,256832838058472	
2171,875	0,260678201913834	2171,875	-0,25308084487915	
2175	0,262765526771545	2175	-0,250346928834915	
2178,125	0,260351240634918	2178,125	-0,247789725661278	
2181,25	0,261829048395157	2181,25	-0,247426003217697	
2184,375	0,260373502969742	2184,375	-0,24557888507843	
2187,5	0,260806202888489	2187,5	-0,242668181657791	
2190,625	0,259948462247849	2190,625	-0,239703878760338	
2193,75	0,260976672172546	2193,75	-0,236381456255913	
2196,875	0,260775238275528	2196,875	-0,235813677310944	
2200	0,261206209659576	2200	-0,233384147286415	
2203,125	0,261538505554199	2203,125	-0,229948997497559	
2206,25	0,261961847543716	2206,25	-0,22806204855442	
2209,375	0,260032296180725	2209,375	-0,226521402597427	
2212,5	0,259304225444794	2212,5	-0,223203554749489	
2215,625	0,260553359985352	2215,625	-0,221589282155037	
2218,75	0,261041015386581	2218,75	-0,219345644116402	
2221,875	0,259662121534348	2221,875	-0,218241170048714	
2225	0,258887052536011	2225	-0,215127691626549	
2228,125	0,259072512388229	2228,125	-0,21184666454792	
2231,25	0,260102212429047	2231,25	-0,210308238863945	
2234,375	0,26035413146019	2234,375	-0,207381203770638	
2237,5	0,261124551296234	2237,5	-0,205637827515602	
2240,625	0,26341125369072	2240,625	-0,203642100095749	
2243,75	0,261267334222794	2243,75	-0,200279280543327	
2246,875	0,260792851448059	2246,875	-0,199315994977951	
2250	0,261447131633759	2250	-0,198828727006912	
2253,125	0,26065668463707	2253,125	-0,193006038665771	
2256,25	0,260845631361008	2256,25	-0,193453416228294	
2259,375	0,262236565351486	2259,375	-0,190839886665344	
2262,5	0,260671347379684	2262,5	-0,1877820789814	
2265,625	0,263007938861847	2265,625	-0,18803808093071	
2268,75	0,261063367128372	2268,75	-0,182198107242584	
2271,875	0,262852281332016	2271,875	-0,182585835456848	
2275	0,262023389339447	2275	-0,180404171347618	
2278,125	0,262147843837738	2278,125	-0,178294777870178	
2281,25	0,262602835893631	2281,25	-0,173728168010712	
2284,375	0,262468814849854	2284,375	-0,171411693096161	
2287,5	0,263486117124558	2287,5	-0,171307638287544	
2290,625	0,261801898479462	2290,625	-0,1688362210989	
2293,75	0,262614518404007	2293,75	-0,168279513716698	
2296,875	0,26222226023674	2296,875	-0,162844374775887	
2300	0,262450456619263	2300	-0,162993580102921	
2303,125	0,262554436922073	2303,125	-0,158725827932358	
2306,25	0,262946039438248	2306,25	-0,156759411096573	
2309,375	0,262753516435623	2309,375	-0,155024439096451	
2312,5	0,261716037988663	2312,5	-0,154426276683807	
2315,625	0,263680845499039	2315,625	-0,151042178273201	
2318,75	0,265968978404999	2318,75	-0,148757860064507	
2321,875	0,264916151762009	2321,875	-0,147447034716606	
2325	0,263049334287643	2325	-0,144464865326881	
2328,125	0,263163626194	2328,125	-0,144022211432457	
2331,25	0,262755513191223	2331,25	-0,141632631421089	
2334,375	0,265367209911346	2334,375	-0,138756647706032	
2337,5	0,26500603556633	2337,5	-0,136116340756416	
2340,625	0,263730615377426	2340,625	-0,136064797639847	
2343,75	0,26030507683754	2343,75	-0,133489266037941	
2346,875	0,26358163356781	2346,875	-0,130803599953651	
2350	0,26341637969017	2350	-0,130134001374245	
2353,125	0,26342561841011	2353,125	-0,125400543212891	
2356,25	0,264304667711258	2356,25	-0,123995326459408	
2359,375	0,261903911828995	2359,375	-0,12324321269989	
2362,5	0,263829052448273	2362,5	-0,119908265769482	
2365,625	0,267026036977768	2365,625	-0,11717950552702	
2368,75	0,263732105493546	2368,75	-0,115977913141251	
2371,875	0,265108644962311	2371,875	-0,11531662940979	
2375	0,266236275434494	2375	-0,11069779843092	
2378,125	0,265256613492966	2378,125	-0,109871424734592	
2381,25	0,264745771884918	2381,25	-0,109588801860809	
2384,375	0,267743587493896	2384,375	-0,108238622546196	
2387,5	0,264219343662262	2387,5	-0,100170716643333	
2390,625	0,265682995319366	2390,625	-0,0999860316514969	
2393,75	0,263975203037262	2393,75	-0,0992822200059891	
2396,875	0,263971507549286	2396,875	-0,0997285395860672	
2400	0,267177611589432	2400	-0,0957079827785492	
2403,125	0,266743153333664	2403,125	-0,0950798094272614	
2406,25	0,267349630594254	2406,25	-0,0908009558916092	
2409,375	0,268243968486786	2409,375	-0,0882557779550552	
2412,5	0,267419666051865	2412,5	-0,0873113349080086	
2415,625	0,265388607978821	2415,625	-0,0831471979618073	
2418,75	0,266436278820038	2418,75	-0,0814164206385612	
2421,875	0,264336824417114	2421,875	-0,0800889804959297	
2425	0,263739049434662	2425	-0,0784133449196815	
2428,125	0,266113668680191	2428,125	-0,076016753911972	
2431,25	0,268055468797684	2431,25	-0,0743083655834198	
2434,375	0,26742035150528	2434,375	-0,072511337697506	
2437,5	0,2659952044487	2437,5	-0,0691640600562096	
2440,625	0,266612827777863	2440,625	-0,0674195066094399	
2443,75	0,265966713428497	2443,75	-0,0672280788421631	
2446,875	0,266044706106186	2446,875	-0,0655021145939827	
2450	0,265645056962967	2450	-0,0639116615056992	
2453,125	0,26547572016716	2453,125	-0,0613236203789711	
2456,25	0,268052399158478	2456,25	-0,0576071925461292	
2459,375	0,267730832099915	2459,375	-0,0553011409938335	
2462,5	0,266270667314529	2462,5	-0,0535362102091312	
2465,625	0,266955882310867	2465,625	-0,0538127273321152	
2468,75	0,270730257034302	2468,75	-0,0495705790817738	
2471,875	0,268542051315308	2471,875	-0,0462199635803699	
2475	0,268476158380508	2475	-0,0458134934306145	
2478,125	0,267910361289978	2478,125	-0,0438843257725239	
2481,25	0,267055213451386	2481,25	-0,0423511080443859	
2484,375	0,269044697284698	2484,375	-0,0413954295217991	
2487,5	0,269784688949585	2487,5	-0,0371084101498127	
2490,625	0,266836285591125	2490,625	-0,0362233929336071	
2493,75	0,267661303281784	2493,75	-0,0330633223056793	
2496,875	0,267085760831833	2496,875	-0,03048912063241	
2500	0,268467992544174	2500	-0,0294214878231287	
2503,125	0,270403623580933	2503,125	-0,0264925304800272	
2506,25	0,270338088274002	2506,25	-0,0258404165506363	
2509,375	0,269684970378876	2509,375	-0,0236517991870642	
2512,5	0,269729107618332	2512,5	-0,022176856175065	
2515,625	0,269715845584869	2515,625	-0,0204371120780706	
2518,75	0,270024299621582	2518,75	-0,018338305875659	
2521,875	0,270913153886795	2521,875	-0,0146391689777374	
2525	0,268940716981888	2525	-0,0145780611783266	
2528,125	0,269302159547806	2528,125	-0,0103439167141914	
2531,25	0,270503580570221	2531,25	-0,00938126165419817	
2534,375	0,271784514188766	2534,375	-0,0087161073461175	
2537,5	0,271469950675964	2537,5	-0,0047597330994904	
2540,625	0,271711707115173	2540,625	-0,0025438223965466	
2543,75	0,270883470773697	2543,75	-0,00270841573365033	
2546,875	0,270803511142731	2546,875	-0,00113413273356855	
2550	0,272311836481094	2550	0,00247177202254534	
2553,125	0,272440105676651	2553,125	0,00344112003222108	
2556,25	0,271696776151657	2556,25	0,00536945415660739	
2559,375	0,272284239530563	2559,375	0,00748220505192876	
2562,5	0,273496598005295	2562,5	0,00907499995082617	
2565,625	0,273469299077988	2565,625	0,0103140436112881	
2568,75	0,272469401359558	2568,75	0,0144823100417852	
2571,875	0,273343920707703	2571,875	0,0152646992355585	
2575	0,272897928953171	2575	0,0166755169630051	
2578,125	0,273901253938675	2578,125	0,0191263556480408	
2581,25	0,272988438606262	2581,25	0,020697358995676	
2584,375	0,272284477949142	2584,375	0,0242146346718073	
2587,5	0,274170935153961	2587,5	0,0258741918951273	
2590,625	0,273553371429443	2590,625	0,0270999111235142	
2593,75	0,272736608982086	2593,75	0,0303545836359262	
2596,875	0,272875487804413	2596,875	0,0315596647560596	
2600	0,273266494274139	2600	0,033324308693409	
2603,125	0,275296807289124	2603,125	0,0348267890512943	
2606,25	0,275217533111572	2606,25	0,0362890027463436	
2609,375	0,27609059214592	2609,375	0,0390068739652634	
2612,5	0,277009218931198	2612,5	0,0410314723849297	
2615,625	0,276594787836075	2615,625	0,04277378693223	
2618,75	0,275585919618607	2618,75	0,0434931926429272	
2621,875	0,276528418064117	2621,875	0,0458217486739159	
2625	0,276193290948868	2625	0,0497964434325695	
2628,125	0,276096433401108	2628,125	0,0503425560891628	
2631,25	0,276618421077728	2631,25	0,0500740967690945	
2634,375	0,279444605112076	2634,375	0,0549485981464386	
2637,5	0,279108852148056	2637,5	0,0568893775343895	
2640,625	0,277956604957581	2640,625	0,0584474913775921	
2643,75	0,279069870710373	2643,75	0,0598389506340027	
2646,875	0,277969747781754	2646,875	0,0612779557704926	
2650	0,278719037771225	2650	0,0629212632775307	
2653,125	0,279484778642654	2653,125	0,0648293495178223	
2656,25	0,277695804834366	2656,25	0,0668111145496368	
2659,375	0,280477702617645	2659,375	0,0701455473899841	
2662,5	0,281597375869751	2662,5	0,071174144744873	
2665,625	0,280250698328018	2665,625	0,0726345181465149	
2668,75	0,282402157783508	2668,75	0,0761257335543633	
2671,875	0,281715899705887	2671,875	0,0780588835477829	
2675	0,279049932956696	2675	0,0784870758652687	
2678,125	0,281417161226273	2678,125	0,0807437673211098	
2681,25	0,28007572889328	2681,25	0,0827427059412003	
2684,375	0,281060308218002	2684,375	0,0837730020284653	
2687,5	0,281843930482864	2687,5	0,0865076705813408	
2690,625	0,282360643148422	2690,625	0,0887981504201889	
2693,75	0,280750513076782	2693,75	0,0876707956194878	
2696,875	0,278090178966522	2696,875	0,0912659987807274	
2700	0,282114773988724	2700	0,095546692609787	
2703,125	0,282870709896088	2703,125	0,0964637398719788	
2706,25	0,283145755529404	2706,25	0,0981108471751213	
2709,375	0,283265113830566	2709,375	0,100159600377083	
2712,5	0,284377992153168	2712,5	0,101409509778023	
2715,625	0,284629642963409	2715,625	0,102103739976883	
2718,75	0,28430837392807	2718,75	0,105921491980553	
2721,875	0,285297691822052	2721,875	0,10692847520113	
2725	0,284710854291916	2725	0,107777498662472	
2728,125	0,284599483013153	2728,125	0,110641613602638	
2731,25	0,285097360610962	2731,25	0,11257091909647	
2734,375	0,284589886665344	2734,375	0,114512592554092	
2737,5	0,28592836856842	2737,5	0,11644235253334	
2740,625	0,28651887178421	2740,625	0,119423076510429	
2743,75	0,286480456590652	2743,75	0,120026424527168	
2746,875	0,288916021585464	2746,875	0,121490068733692	
2750	0,287033945322037	2750	0,120211347937584	
2753,125	0,286667883396149	2753,125	0,124363295733929	
2756,25	0,288564294576645	2756,25	0,127597525715828	
2759,375	0,289949595928192	2759,375	0,127513617277145	
2762,5	0,29082927107811	2762,5	0,130016550421715	
2765,625	0,290116667747498	2765,625	0,129861250519753	
2768,75	0,288104206323624	2768,75	0,134118899703026	
2771,875	0,290490835905075	2771,875	0,13640359044075	
2775	0,291228085756302	2775	0,135626330971718	
2778,125	0,292990893125534	2778,125	0,137916788458824	
2781,25	0,295627355575562	2781,25	0,139230012893677	
2784,375	0,293660551309586	2784,375	0,141099467873573	
2787,5	0,291862905025482	2787,5	0,142328515648842	
2790,625	0,291731774806976	2790,625	0,144899234175682	
2793,75	0,292582839727402	2793,75	0,145538166165352	
2796,875	0,291148364543915	2796,875	0,148216336965561	
2800	0,290980279445648	2800	0,152089625597	
2803,125	0,292259812355042	2803,125	0,151417434215546	
2806,25	0,291510850191116	2806,25	0,155733749270439	
2809,375	0,292244970798492	2809,375	0,156143426895142	
2812,5	0,294650584459305	2812,5	0,15851816534996	
2815,625	0,295537829399109	2815,625	0,158853232860565	
2818,75	0,294157326221466	2818,75	0,15866556763649	
2821,875	0,29669913649559	2821,875	0,161610051989555	
2825	0,297374606132507	2825	0,165973022580147	
2828,125	0,295756191015244	2828,125	0,164843395352364	
2831,25	0,298248410224915	2831,25	0,166740506887436	
2834,375	0,295073181390762	2834,375	0,169338867068291	
2837,5	0,296819984912872	2837,5	0,17248061299324	
2840,625	0,298040896654129	2840,625	0,173425048589706	
2843,75	0,2962486743927	2843,75	0,173741042613983	
2846,875	0,297825694084167	2846,875	0,178733348846436	
2850	0,297863870859146	2850	0,177178293466568	
2853,125	0,299481987953186	2853,125	0,180423066020012	
2856,25	0,297895342111588	2856,25	0,181547060608864	
2859,375	0,29927533864975	2859,375	0,18221390247345	
2862,5	0,299650102853775	2862,5	0,186592951416969	
2865,625	0,300044894218445	2865,625	0,18759760260582	
2868,75	0,298892647027969	2868,75	0,187829867005348	
2871,875	0,301195442676544	2871,875	0,192400395870209	
2875	0,299418240785599	2875	0,193852618336678	
2878,125	0,299374997615814	2878,125	0,19453889131546	
2881,25	0,301548957824707	2881,25	0,197528153657913	
2884,375	0,302165538072586	2884,375	0,199110820889473	
2887,5	0,303100079298019	2887,5	0,200235918164253	
2890,625	0,302880078554153	2890,625	0,200359612703323	
2893,75	0,30047994852066	2893,75	0,205122470855713	
2896,875	0,303928673267365	2896,875	0,206246957182884	
2900	0,303476125001907	2900	0,207183346152306	
2903,125	0,303630232810974	2903,125	0,209240287542343	
2906,25	0,303139954805374	2906,25	0,211105927824974	
2909,375	0,303218960762024	2909,375	0,214008659124374	
2912,5	0,304145216941834	2912,5	0,215767443180084	
2915,625	0,303415298461914	2915,625	0,218214601278305	
2918,75	0,304166108369827	2918,75	0,221036717295647	
2921,875	0,305111467838287	2921,875	0,221218675374985	
2925	0,305628597736359	2925	0,22396744787693	
2928,125	0,306179702281952	2928,125	0,225918859243393	
2931,25	0,304665714502335	2931,25	0,226376459002495	
2934,375	0,306639134883881	2934,375	0,22926239669323	
2937,5	0,306140005588531	2937,5	0,231325969099998	
2940,625	0,307505935430527	2940,625	0,234040483832359	
2943,75	0,306896805763245	2943,75	0,234315067529678	
2946,875	0,306179583072662	2946,875	0,237463414669037	
2950	0,308028310537338	2950	0,238604635000229	
2953,125	0,307089686393738	2953,125	0,241352051496506	
2956,25	0,307390332221985	2956,25	0,243971452116966	
2959,375	0,308958351612091	2959,375	0,245107471942902	
2962,5	0,309147298336029	2962,5	0,247552186250687	
2965,625	0,309672147035599	2965,625	0,250414282083511	
2968,75	0,31171065568924	2968,75	0,251570582389832	
2971,875	0,31240713596344	2971,875	0,254065245389938	
2975	0,31134968996048	2975	0,255296647548676	
2978,125	0,311391800642014	2978,125	0,257680863142014	
2981,25	0,313121259212494	2981,25	0,259465754032135	
2984,375	0,315083771944046	2984,375	0,262178659439087	
2987,5	0,316061109304428	2987,5	0,264429718255997	
2990,625	0,314743608236313	2990,625	0,264636635780334	
2993,75	0,315464168787003	2993,75	0,26636004447937	
2996,875	0,315665274858475	2996,875	0,269711256027222	
3000	0,319747030735016	3000	0,272508233785629	
3003,125	0,318919628858566	3003,125	0,274770140647888	
3006,25	0,317396730184555	3006,25	0,275895297527313	
3009,375	0,319394409656525	3009,375	0,278622984886169	
3012,5	0,31846821308136	3012,5	0,279338419437408	
3015,625	0,319035321474075	3015,625	0,283903688192368	
3018,75	0,318065375089645	3018,75	0,284309923648834	
3021,875	0,317635595798492	3021,875	0,285458326339722	
3025	0,325829684734344	3025	0,29415687918663	
3028,125	0,322627872228622	3028,125	0,292243748903275	
3031,25	0,322414308786392	3031,25	0,293021351099014	
3034,375	0,324017494916916	3034,375	0,293989658355713	
3037,5	0,324687778949738	3037,5	0,295986890792847	
3040,625	0,327126324176788	3040,625	0,300255924463272	
3043,75	0,324501216411591	3043,75	0,300312668085098	
3046,875	0,32408481836319	3046,875	0,303869515657425	
3050	0,32504141330719	3050	0,304465085268021	
3053,125	0,327845484018326	3053,125	0,305799663066864	
3056,25	0,326837092638016	3056,25	0,308779507875443	
3059,375	0,328378558158875	3059,375	0,309989482164383	
3062,5	0,330407559871674	3062,5	0,312520921230316	
3065,625	0,331229835748672	3065,625	0,310754060745239	
3068,75	0,332705676555634	3068,75	0,314376831054688	
3071,875	0,331989794969559	3071,875	0,31712880730629	
3075	0,329525768756866	3075	0,31983545422554	
3078,125	0,331145972013474	3078,125	0,321568548679352	
3081,25	0,334234476089478	3081,25	0,321967869997025	
3084,375	0,33445218205452	3084,375	0,325547963380814	
3087,5	0,332049369812012	3087,5	0,326944559812546	
3090,625	0,33266219496727	3090,625	0,325790822505951	
3093,75	0,332357466220856	3093,75	0,330205887556076	
3096,875	0,33453369140625	3096,875	0,333141326904297	
3100	0,335785418748856	3100	0,334562361240387	
3103,125	0,333824574947357	3103,125	0,335150092840195	
3106,25	0,333697915077209	3106,25	0,336937695741653	
3109,375	0,333960354328156	3109,375	0,338988810777664	
3112,5	0,332061946392059	3112,5	0,340081363916397	
3115,625	0,334946274757385	3115,625	0,346586942672729	
3118,75	0,336090177297592	3118,75	0,346931040287018	
3121,875	0,339280158281326	3121,875	0,348917454481125	
3125	0,337727516889572	3125	0,34536799788475	
3128,125	0,337678402662277	3128,125	0,349658012390137	
3131,25	0,335926562547684	3131,25	0,35326087474823	
3134,375	0,338828146457672	3134,375	0,356978088617325	
3137,5	0,342242777347565	3137,5	0,353468090295792	
3140,625	0,340127974748611	3140,625	0,359708428382874	
3143,75	0,339766800403595	3143,75	0,359752625226974	
3146,875	0,340368628501892	3146,875	0,361183643341064	
3150	0,341331332921982	3150	0,364056259393692	
3153,125	0,339013457298279	3153,125	0,370240092277527	
3156,25	0,347883015871048	3156,25	0,367656201124191	
3159,375	0,347849637269974	3159,375	0,372544080018997	
3162,5	0,346857458353043	3162,5	0,374939799308777	
3165,625	0,345764517784119	3165,625	0,374705106019974	
3168,75	0,344945967197418	3168,75	0,380831509828568	
3171,875	0,344172030687332	3171,875	0,382034748792648	
3175	0,346441388130188	3175	0,382207810878754	
3178,125	0,345004737377167	3178,125	0,387751996517181	
3181,25	0,344882935285568	3181,25	0,382695287466049	
3184,375	0,345795005559921	3184,375	0,389787048101425	
3187,5	0,344359815120697	3187,5	0,391766011714935	
3190,625	0,347821891307831	3190,625	0,38712802529335	
3193,75	0,344628185033798	3193,75	0,390063762664795	
3196,875	0,345071613788605	3196,875	0,394740581512451	
3200	0,349716067314148	3200	0,394687533378601	
3203,125	0,352978736162186	3203,125	0,396850973367691	
3206,25	0,350632578134537	3206,25	0,398386508226395	
3209,375	0,346827059984207	3209,375	0,402273684740067	
3212,5	0,349805563688278	3212,5	0,402806282043457	
3215,625	0,352278918027878	3215,625	0,406403005123138	
3218,75	0,357752025127411	3218,75	0,408100813627243	
3221,875	0,353252589702606	3221,875	0,406082212924957	
3225	0,353419125080109	3225	0,410793602466583	
3228,125	0,351163476705551	3228,125	0,411817640066147	
3231,25	0,351971000432968	3231,25	0,409700989723206	
3234,375	0,353030174970627	3234,375	0,419846028089523	
3237,5	0,355252057313919	3237,5	0,414934188127518	
3240,625	0,351124972105026	3240,625	0,417303532361984	
3243,75	0,349185138940811	3243,75	0,419313222169876	
3246,875	0,348702847957611	3246,875	0,42638686299324	
3250	0,353053480386734	3250	0,428744852542877	
3253,125	0,355092406272888	3253,125	0,422672033309937	
3256,25	0,35599684715271	3256,25	0,429291069507599	
3259,375	0,35548210144043	3259,375	0,430395722389221	
3262,5	0,349846482276917	3262,5	0,429762184619904	
3265,625	0,352036774158478	3265,625	0,430300772190094	
3268,75	0,351838946342468	3268,75	0,435169011354446	
3271,875	0,349669396877289	3271,875	0,437823265790939	
3275	0,347413748502731	3275	0,440938353538513	
3278,125	0,351616322994232	3278,125	0,444035977125168	
3281,25	0,354267776012421	3281,25	0,446869283914566	
3284,375	0,353910386562347	3284,375	0,44766429066658	
3287,5	0,353784680366516	3287,5	0,45124939084053	
3290,625	0,355543226003647	3290,625	0,453778266906738	
3293,75	0,354590177536011	3293,75	0,458722144365311	
3296,875	0,355382442474365	3296,875	0,458176583051682	
3300	0,354500949382782	3300	0,458808869123459	
3303,125	0,352772653102875	3303,125	0,459575802087784	
3306,25	0,354902356863022	3306,25	0,465311408042908	
3309,375	0,356156349182129	3309,375	0,468334972858429	
3312,5	0,356143236160278	3312,5	0,46871617436409	
3315,625	0,358767747879028	3315,625	0,468726754188538	
3318,75	0,354467213153839	3318,75	0,472529709339142	
3321,875	0,352487772703171	3321,875	0,477600038051605	
3325	0,35533681511879	3325	0,479191571474075	
3328,125	0,356414914131165	3328,125	0,480096489191055	
3331,25	0,360721409320831	3331,25	0,485367178916931	
3334,375	0,358133345842361	3334,375	0,486014187335968	
3337,5	0,355471074581146	3337,5	0,48791167140007	
